-29.514951,19.15473,2.458238
-29.283233,18.964187,2.44711
-29.051548,18.773604,2.440815
-28.819451,18.583523,2.449186
-28.586356,18.394667,2.461502
-28.352589,18.206642,2.470732
-28.118737,18.018725,2.471727
-27.884974,17.830696,2.459408
-27.651351,17.642493,2.449378
-27.417116,17.455053,2.45042
-27.181406,17.269474,2.461848
-26.943615,17.086567,2.472715
-26.703826,16.906289,2.484134
-26.462017,16.72873,2.494981
-26.218263,16.553849,2.506354
-25.972538,16.381749,2.517105
-25.724901,16.212412,2.528294
-25.475293,16.045995,2.538725
-25.223705,15.882586,2.549428
-24.969968,15.722536,2.559301
-24.713902,15.566241,2.569881
-24.45514,15.414453,2.581683
-24.19343,15.267808,2.600535
-23.928728,15.126635,2.631675
-23.660922,14.991445,2.657512
-23.390338,14.861902,2.669703
-23.117376,14.737447,2.682977
-22.841877,14.618716,2.704347
-22.563917,14.50587,2.738335
-22.283627,14.398936,2.767849
-22.001501,14.296939,2.783023
-21.718144,14.19841,2.794007
-21.433736,14.102956,2.80567
-21.148308,14.010599,2.816986
-20.861965,13.921117,2.829179
-20.5748,13.834308,2.841184
-20.287013,13.749583,2.853835
-19.998826,13.666228,2.864677
-19.710544,13.583203,2.870679
-19.422302,13.500036,2.862372
-19.134292,13.416068,2.851589
-18.846356,13.331851,2.848226
-18.558339,13.247911,2.858646
-18.270086,13.164782,2.868154
-17.981838,13.081636,2.869669
-17.693725,12.998025,2.858226
-17.405871,12.913529,2.849454
-17.118112,12.828707,2.851728
-16.830317,12.744006,2.862636
-16.542496,12.659396,2.866058
-16.254831,12.574256,2.855332
-15.967503,12.487987,2.84434
-15.680226,12.401546,2.838204
-15.392828,12.31551,2.846624
-15.10508,12.230652,2.858443
-14.817151,12.146407,2.865473
-14.529238,12.06211,2.859793
-14.241527,11.977124,2.848805
-13.953868,11.891965,2.842677
-13.66609,11.807208,2.851116
-13.37797,11.723622,2.862975
-13.089678,11.64063,2.870077
-12.801414,11.55754,2.864522
-12.513377,11.473666,2.853716
-12.225443,11.389442,2.84778
-11.937481,11.305312,2.856188
-11.649311,11.221896,2.867096
-11.361116,11.13857,2.870517
-11.073074,11.054713,2.859792
-10.785364,10.969727,2.8488
-10.497704,10.884568,2.842664
-10.209925,10.799814,2.851084
-9.921802,10.716239,2.862904
-9.633501,10.633279,2.869932
-9.345215,10.550265,2.864249
-9.057129,10.466561,2.853252
-8.769092,10.382686,2.847101
-8.480937,10.299221,2.855487
-8.192439,10.216949,2.867234
-7.903756,10.135327,2.87412
-7.615065,10.053734,2.868177
-7.32652,9.971624,2.856762
-7.037926,9.889689,2.850065
-6.749037,9.808802,2.858072
-6.459531,9.73015,2.870677
-6.169475,9.653552,2.882651
-5.879123,9.578082,2.893392
-5.588696,9.502902,2.896704
-5.298324,9.42751,2.886267
-5.008137,9.351408,2.876909
-4.717912,9.275453,2.87607
-4.427548,9.20003,2.889569
-4.137036,9.125179,2.903658
-3.846843,9.049104,2.913767
-3.557579,8.969575,2.910576
-3.270128,8.883742,2.896181
-2.985227,8.789805,2.868043
-2.703809,8.685914,2.836593
-2.426719,8.570984,2.806745
-2.155035,8.443819,2.776446
-1.890483,8.302438,2.742589
-1.63535,8.144729,2.693669
-1.393128,7.967872,2.633673
-1.1675,7.770318,2.555338
-0.962777,7.551201,2.45947
-0.782895,7.311294,2.347485
-0.630333,7.053155,2.220684
-0.506084,6.780231,2.093639
-0.40851,6.496643,1.974028
-0.334555,6.20597,1.874619
-0.279823,5.911046,1.794523
-0.240044,5.61372,1.730493
-0.211353,5.315107,1.68129
-0.190621,5.015829,1.648115
-0.174912,4.716243,1.625649
-0.162236,4.416511,1.613614
-0.150686,4.116733,1.602765
-0.139356,3.816947,1.599286
-0.127652,3.517176,1.609527
-0.11494,3.217446,1.618819
-0.101948,2.917727,1.620248
-0.088976,2.618008,1.609401
-0.076346,2.318274,1.603387
